-1.248693467336683398e+03,1.822361809045226266e+02,3.962668341708542812e+03,2.246011000000000000e+06
-1.141077519379844944e+03,-1.407984496124030898e+02,4.235364341085271008e+03,3.246011000000000000e+06
-1.144012345679012242e+03,-1.409629629629629619e+02,4.235592592592592155e+03,3.279355000000000000e+06
-1.154687022900763395e+03,-1.342671755725190792e+02,4.246595419847328230e+03,3.312688000000000000e+06
-1.159134920634920718e+03,-1.008730158730158735e+02,4.240753968253968196e+03,3.346022000000000000e+06
-1.111878787878787989e+03,1.044363636363636260e+03,4.249080808080808310e+03,3.646011000000000000e+06
-1.102000000000000000e+03,1.054246575342465803e+03,4.267890410958903885e+03,3.679355000000000000e+06
-1.114978021978022070e+03,9.191538461538461888e+02,4.277153846153845734e+03,3.712677000000000000e+06
-1.127752577319587544e+03,8.142268041237113039e+02,4.288639175257731949e+03,3.746022000000000000e+06
-1.149477611940298402e+03,4.739104477611940069e+02,4.318656716417910502e+03,3.846011000000000000e+06
-1.181468750000000000e+03,4.053437500000000000e+02,4.336781250000000000e+03,3.879355000000000000e+06
-1.154923913043478251e+03,1.726521739130434696e+02,4.458695652173913004e+03,4.279344000000000000e+06
-1.068566265060240994e+03,-9.422891566265060703e+01,3.708000000000000000e+03,5.446011000000000000e+06
-1.099344961240310113e+03,-1.956240310077519382e+02,3.543379844961240451e+03,5.479344000000000000e+06
-1.084188118811881168e+03,-2.840792079207921006e+02,3.401990099009900860e+03,5.512677000000000000e+06
-1.077087557603686719e+03,-3.697373271889400712e+02,3.255016129032258050e+03,5.546011000000000000e+06
-1.075573626373626439e+03,-4.467780219780219682e+02,3.110193406593406507e+03,5.579344000000000000e+06
-1.077928118393234627e+03,-4.863234672304439528e+02,2.965775898520084411e+03,5.612677000000000000e+06
-1.065142011834319419e+03,-5.332465483234714156e+02,2.822341222879684210e+03,5.646011000000000000e+06
-1.048704510108864724e+03,-5.768009331259720511e+02,2.677538102643856746e+03,5.679355000000000000e+06
-1.046974967061923508e+03,-6.108511198945981278e+02,2.528748353096179017e+03,5.712677000000000000e+06
-1.040004761904761835e+03,-6.364321428571428214e+02,2.390715476190476238e+03,5.746011000000000000e+06
-1.037242709313264413e+03,-6.343142050799623348e+02,2.247853245531514403e+03,5.779344000000000000e+06
-1.016703896103896113e+03,-6.310233766233766346e+02,2.109136796536796737e+03,5.812688000000000000e+06
-1.017561072492552171e+03,-6.284975173783515174e+02,1.967577954319761602e+03,5.846011000000000000e+06
-1.004872854914196523e+03,-5.890483619344773842e+02,1.824149765990639708e+03,5.879355000000000000e+06
-9.885299429657794690e+02,-5.646763307984790572e+02,1.695042300380228198e+03,5.912677000000000000e+06
-9.559132104454685077e+02,-5.140576036866359573e+02,1.568259600614439250e+03,5.946011000000000000e+06
-9.307883597883597986e+02,-4.422222222222222285e+02,1.451624338624338634e+03,5.979344000000000000e+06
