-9.439148936170212210e+02,-2.850921985815602966e+02,3.835780141843971705e+03,3.012688000000000000e+06
-9.384495412844037219e+02,-4.156055045871559628e+02,3.666981651376146601e+03,3.046011000000000000e+06
-9.491891025641025408e+02,-5.116442307692307736e+02,3.512336538461538566e+03,3.079344000000000000e+06
-9.414067796610169125e+02,-5.995186440677965720e+02,3.349664406779661022e+03,3.112677000000000000e+06
-9.449702233250620793e+02,-6.825732009925558259e+02,3.190454094292803802e+03,3.146011000000000000e+06
-9.464719101123595237e+02,-7.469393258426965758e+02,3.031923595505617868e+03,3.179355000000000000e+06
-9.313374125874125866e+02,-8.053269230769230944e+02,2.873328671328671135e+03,3.212688000000000000e+06
-9.314563636363636761e+02,-8.625181818181818016e+02,2.714645454545454413e+03,3.246011000000000000e+06
-9.387106666666666115e+02,-8.834160000000000537e+02,2.555559999999999945e+03,3.279355000000000000e+06
-9.375854214123006614e+02,-9.132494305239180221e+02,2.397502277904327912e+03,3.312677000000000000e+06
-9.341287553648069206e+02,-9.254774678111588173e+02,2.243828326180257591e+03,3.346022000000000000e+06
-9.282432432432432279e+02,-9.241621621621621898e+02,2.095375456537618902e+03,3.379344000000000000e+06
-9.248635464733025628e+02,-9.257982860909689862e+02,1.942443638760712020e+03,3.412688000000000000e+06
-9.119302473050095159e+02,-9.040672162333544293e+02,1.796518072289156635e+03,3.446011000000000000e+06
-8.829130434782608745e+02,-8.731055900621117871e+02,1.685875776397515438e+03,3.479344000000000000e+06
