1.625989208633093540e+03,6.846402877697842371e+01,2.820120503597122479e+03,1.279344000000000000e+06
1.638476190476190368e+03,5.490702947845804971e+01,2.855451247165533005e+03,1.312677000000000000e+06
1.651994163424124508e+03,3.830544747081712131e+01,2.879807392996108774e+03,1.346011000000000000e+06
1.658888659793814440e+03,3.409896907216494810e+01,2.914379381443298826e+03,1.379355000000000000e+06
1.673941269841269786e+03,2.590952380952380807e+01,2.943295238095237892e+03,1.412677000000000000e+06
1.691640552995391772e+03,2.759447004608295018e+01,2.966665130568356290e+03,1.446011000000000000e+06
1.701802061855669990e+03,2.091340206185567041e+01,2.995065979381443412e+03,1.479344000000000000e+06
1.709550295857988203e+03,1.346351084812623355e+01,3.023812623274161524e+03,1.512677000000000000e+06
1.718681818181818244e+03,4.390151515151515582e+00,3.044778409090909008e+03,1.546011000000000000e+06
1.712753333333333330e+03,-1.501333333333333364e+01,3.062196666666666715e+03,1.579355000000000000e+06
1.721940800000000081e+03,-2.281599999999999895e+01,3.086295999999999822e+03,1.612677000000000000e+06
1.708025925925926003e+03,-6.215370370370370523e+01,3.102838888888888960e+03,1.646022000000000000e+06
1.713764705882352928e+03,-7.730718954248365549e+01,3.124477124183006708e+03,1.679355000000000000e+06
1.718444036697247611e+03,-1.197743119266055061e+02,3.136833027522935936e+03,1.712700000000000000e+06
1.727590400000000045e+03,-1.652288000000000068e+02,3.158875199999999950e+03,1.746011000000000000e+06
1.727313111545988249e+03,-2.012544031311154527e+02,3.181737769080235012e+03,1.779355000000000000e+06
1.738583489681050651e+03,-2.280581613508442729e+02,3.204677298311444702e+03,1.812677000000000000e+06
1.742350597609561646e+03,-2.680398406374501974e+02,3.218944223107569542e+03,1.846022000000000000e+06
1.747086092715231871e+03,-3.090375275938189930e+02,3.239527593818984769e+03,1.879355000000000000e+06
1.760122873345935659e+03,-3.328544423440453670e+02,3.253402646502835523e+03,1.912700000000000000e+06
1.768178294573643370e+03,-3.594909560723514232e+02,3.275782945736434158e+03,1.946011000000000000e+06
1.771435567010309342e+03,-3.706211340206185696e+02,3.289201030927834836e+03,1.979355000000000000e+06
1.788633074935400600e+03,-3.752325581395348877e+02,3.306741602067183521e+03,2.012688000000000000e+06
1.801469816272965772e+03,-3.813569553805774035e+02,3.317666666666666515e+03,2.046033000000000000e+06
1.817211136890951366e+03,-3.823341067285383019e+02,3.332552204176334271e+03,2.079344000000000000e+06
1.815289405684754456e+03,-3.767157622739018166e+02,3.343511627906976628e+03,2.112688000000000000e+06
1.820838356164383640e+03,-3.510438356164383435e+02,3.351586301369863122e+03,2.146011000000000000e+06
1.812937500000000000e+03,-3.093244047619047592e+02,3.356053571428571558e+03,2.179344000000000000e+06
1.803216027874564361e+03,-2.455644599303135749e+02,3.361547038327526025e+03,2.212677000000000000e+06
1.806938242280285067e+03,-1.835795724465558294e+02,3.365451306413301609e+03,2.246011000000000000e+06
1.807446808510638220e+03,-8.512293144208037177e+01,3.360390070921985625e+03,2.279344000000000000e+06
1.784060052219321051e+03,3.647258485639686398e+01,3.361911227154047083e+03,2.312688000000000000e+06
1.808215909090909008e+03,1.955606060606060623e+02,3.344901515151515014e+03,2.346011000000000000e+06
1.792400722021660613e+03,3.511299638989169694e+02,3.343158844765343019e+03,2.379355000000000000e+06
1.791908713692946094e+03,5.257095435684647100e+02,3.340000000000000000e+03,2.412688000000000000e+06
1.784473029045643216e+03,7.209543568464730470e+02,3.338427385892116035e+03,2.446022000000000000e+06
1.769223999999999933e+03,9.317680000000000291e+02,3.347367999999999938e+03,2.479355000000000000e+06
1.785108597285067844e+03,8.874886877828054139e+02,3.340819004524887077e+03,2.512688000000000000e+06
1.807266666666666652e+03,7.538156862745098579e+02,3.324282352941176669e+03,2.546011000000000000e+06
1.821677710843373461e+03,6.395271084337349521e+02,3.311822289156626539e+03,2.579344000000000000e+06
1.830809210526315837e+03,5.207039473684210407e+02,3.310730263157894569e+03,2.612688000000000000e+06
1.836903225806451701e+03,4.189912023460410637e+02,3.298692082111436775e+03,2.646022000000000000e+06
1.854737341772151922e+03,3.356487341772152035e+02,3.290218354430379804e+03,2.679355000000000000e+06
1.862949008498583680e+03,2.457847025495750586e+02,3.287405099150141723e+03,2.712700000000000000e+06
1.876835897435897323e+03,1.814743589743589780e+02,3.279617948717948821e+03,2.746011000000000000e+06
1.892429292929292842e+03,1.108207070707070727e+02,3.273797979797979679e+03,2.779344000000000000e+06
1.924346278317152155e+03,8.363754045307443619e+01,3.261074433656957808e+03,2.812677000000000000e+06
1.929113043478260806e+03,3.276086956521739069e+01,3.247739130434782510e+03,2.846022000000000000e+06
1.931945054945054835e+03,1.293406593406593430e+01,3.246260073260073113e+03,2.879355000000000000e+06
1.934603278688524597e+03,-5.344262295081967373e+00,3.248895081967213173e+03,2.912700000000000000e+06
1.943520491803278674e+03,-1.995491803278688536e+01,3.259323770491803316e+03,2.946011000000000000e+06
1.946234042553191557e+03,-1.807092198581560183e+01,3.263875886524822818e+03,2.979355000000000000e+06
1.949463343108504432e+03,-5.844574780058651164e+00,3.288278592375366770e+03,3.012688000000000000e+06
1.936669781931464286e+03,-1.987850467289719703e+01,3.297713395638629208e+03,3.046022000000000000e+06
1.937761029411764639e+03,-2.130514705882352899e+01,3.301974264705882433e+03,3.079344000000000000e+06
1.923636666666666770e+03,-3.738000000000000256e+01,3.306223333333333358e+03,3.112677000000000000e+06
1.930145833333333258e+03,-4.608749999999999858e+01,3.304637499999999818e+03,3.146011000000000000e+06
1.924077205882352928e+03,-7.317279411764705799e+01,3.294966911764705856e+03,3.179355000000000000e+06
1.906791970802919650e+03,-8.287956204379561598e+01,3.321569343065693374e+03,3.212677000000000000e+06
1.884325443786982305e+03,-1.076508875739644964e+02,3.321928994082840291e+03,3.246011000000000000e+06
1.872137096774193651e+03,-1.279274193548387046e+02,3.341516129032258050e+03,3.279344000000000000e+06
1.855359493670885968e+03,-1.474860759493670912e+02,3.348394936708860769e+03,3.312688000000000000e+06
1.848064432989690658e+03,-1.726211340206185696e+02,3.341340206185566785e+03,3.346011000000000000e+06
1.841884999999999991e+03,-1.704250000000000114e+02,3.349894999999999982e+03,3.379344000000000000e+06
1.835653543307086693e+03,-1.639448818897637921e+02,3.353884514435695564e+03,3.412677000000000000e+06
1.826208791208791126e+03,-1.337527472527472412e+02,3.353593406593406598e+03,3.446022000000000000e+06
1.809906166219839179e+03,-9.256300268096514117e+01,3.364310991957104761e+03,3.479355000000000000e+06
1.796471389645776526e+03,-4.216348773841961872e+01,3.369989100817438612e+03,3.512700000000000000e+06
1.810641975308642031e+03,2.132407407407407263e+01,3.369154320987654501e+03,3.546011000000000000e+06
1.816914728682170562e+03,1.073139534883720927e+02,3.369744186046511459e+03,3.579355000000000000e+06
1.839518518518518476e+03,2.002777777777777715e+02,3.379251851851851825e+03,3.612688000000000000e+06
1.871925650557620884e+03,2.885724907063196838e+02,3.403457249070631860e+03,3.646033000000000000e+06
1.932551401869158781e+03,3.744813084112149681e+02,3.399154205607476797e+03,3.679344000000000000e+06
1.992039215686274474e+03,4.290117647058823422e+02,3.423121568627450870e+03,3.712688000000000000e+06
2.069320754716981355e+03,5.048679245283018986e+02,3.441943396226415189e+03,3.746011000000000000e+06
2.133207692307692469e+03,5.344307692307692150e+02,3.439153846153846189e+03,3.779355000000000000e+06
2.184360000000000127e+03,5.223999999999999773e+02,3.442586666666666588e+03,3.812677000000000000e+06
2.201513513513513317e+03,4.575405405405405190e+02,3.430040540540540405e+03,4.112688000000000000e+06
2.133361538461538657e+03,4.318999999999999773e+02,3.417338461538461615e+03,4.146011000000000000e+06
2.024517482517482449e+03,3.589020979020979212e+02,3.421979020979020788e+03,4.179355000000000000e+06
1.674085714285714175e+03,-3.985306122448979238e+01,3.398510204081632764e+03,4.279355000000000000e+06
1.577468531468531410e+03,-1.631993006993006929e+02,3.393181818181818016e+03,4.312700000000000000e+06
1.451252707581227469e+03,-2.721010830324909762e+02,3.389000000000000000e+03,4.346011000000000000e+06
1.336927038626609374e+03,-3.820300429184549103e+02,3.378918454935622321e+03,4.379355000000000000e+06
1.234105527638191006e+03,-4.756884422110553032e+02,3.380060301507537588e+03,4.412688000000000000e+06
1.135319148936170222e+03,-5.526723404255319565e+02,3.367936170212765774e+03,4.446011000000000000e+06
1.026932142857142935e+03,-6.310678571428571786e+02,3.367603571428571286e+03,4.479355000000000000e+06
9.154360655737705201e+02,-6.855704918032787418e+02,3.367350819672131365e+03,4.512677000000000000e+06
8.061890243902439579e+02,-7.457408536585365937e+02,3.363597560975609667e+03,4.546011000000000000e+06
6.970212765957446663e+02,-7.886843971631205932e+02,3.363563829787234226e+03,4.579344000000000000e+06
5.996222826086956275e+02,-8.146603260869565020e+02,3.362796195652173992e+03,4.612688000000000000e+06
4.930456431535269530e+02,-8.475726141078838509e+02,3.365037344398340338e+03,4.646022000000000000e+06
3.788684931506849125e+02,-8.567013698630137242e+02,3.361802739726027539e+03,4.679366000000000000e+06
2.753970588235293917e+02,-8.592558823529411711e+02,3.355564705882352882e+03,4.712677000000000000e+06
1.724869565217391312e+02,-8.419739130434782055e+02,3.366907246376811599e+03,4.746011000000000000e+06
5.582692307692308020e+01,-8.085456730769230944e+02,3.369646634615384755e+03,4.779344000000000000e+06
-3.831428571428571672e+01,-7.953632653061224573e+02,3.371122448979591809e+03,4.812688000000000000e+06
-1.444671532846715252e+02,-7.641569343065693829e+02,3.369802919708029094e+03,4.846011000000000000e+06
-2.635413105413105654e+02,-7.076866096866096996e+02,3.376829059829060043e+03,4.879344000000000000e+06
-3.808729281767955968e+02,-6.328729281767955399e+02,3.376259668508287177e+03,4.912677000000000000e+06
-4.772010582010581743e+02,-5.794021164021163486e+02,3.388941798941798879e+03,4.946022000000000000e+06
-5.826140350877193441e+02,-4.901789473684210634e+02,3.390901754385964978e+03,4.979355000000000000e+06
-7.041312741312741537e+02,-3.895405405405405190e+02,3.398235521235521446e+03,5.012700000000000000e+06
-8.109513108614231669e+02,-2.795505617977528345e+02,3.408014981273408466e+03,5.046011000000000000e+06
-9.281209964412811360e+02,-1.588647686832740078e+02,3.418270462633452098e+03,5.079355000000000000e+06
-1.036161716171617172e+03,-4.151485148514851176e+01,3.423966996699669835e+03,5.112688000000000000e+06
-1.140432176656151341e+03,9.351735015772869986e+01,3.433479495268138635e+03,5.146033000000000000e+06
-1.253062305295950182e+03,2.366542056074766265e+02,3.452542056074766151e+03,5.179344000000000000e+06
-1.356679127725856688e+03,3.839221183800623294e+02,3.457585669781931301e+03,5.212688000000000000e+06
-1.475112280701754344e+03,5.477684210526315383e+02,3.475322807017543710e+03,5.246022000000000000e+06
-1.578729468599033908e+03,7.144782608695652470e+02,3.481884057971014499e+03,5.279366000000000000e+06
-1.687170418006430964e+03,9.024340836012861473e+02,3.497218649517684753e+03,5.312677000000000000e+06
-1.722696428571428669e+03,8.015285714285714675e+02,3.494539285714285597e+03,5.346022000000000000e+06
-1.739120915032679704e+03,6.682385620915032405e+02,3.483421568627451052e+03,5.379355000000000000e+06
-1.757335616438356055e+03,5.385000000000000000e+02,3.467674657534246762e+03,5.412688000000000000e+06
-1.787320209973753208e+03,4.394015748031496287e+02,3.466343832020997525e+03,5.446022000000000000e+06
-1.805464102564102632e+03,3.462205128205127949e+02,3.452389743589743375e+03,5.479355000000000000e+06
-1.822864988558352479e+03,2.574759725400457455e+02,3.444784897025171631e+03,5.512677000000000000e+06
-1.844981432360742701e+03,1.829628647214854027e+02,3.438294429708222651e+03,5.546022000000000000e+06
-1.864030487804878021e+03,1.095518292682926784e+02,3.426103658536585499e+03,5.579344000000000000e+06
-1.881454545454545496e+03,5.371786833855799159e+01,3.420310344827586050e+03,5.612688000000000000e+06
-1.893544247787610630e+03,3.139380530973451489e+00,3.418351769911504562e+03,5.646011000000000000e+06
-1.923935135135135170e+03,-3.411081081081081123e+01,3.417637837837837651e+03,5.679344000000000000e+06
-1.942606435643564282e+03,-5.293316831683168289e+01,3.404306930693069262e+03,5.712677000000000000e+06
-1.965911111111111040e+03,-6.627407407407407902e+01,3.405175308641975334e+03,5.746022000000000000e+06
-1.986561586638830931e+03,-7.905427974947808423e+01,3.405503131524008495e+03,5.779344000000000000e+06
-2.008375000000000000e+03,-6.956041666666666856e+01,3.399487500000000182e+03,5.812677000000000000e+06
-2.023283333333333303e+03,-5.653333333333333144e+01,3.397145833333333485e+03,5.846022000000000000e+06
-2.057459518599562216e+03,-3.388621444201312727e+01,3.393310722100656676e+03,5.879344000000000000e+06
-2.071078199052132732e+03,9.281990521327013965e+00,3.402367298578199097e+03,5.912688000000000000e+06
-2.091576059850373895e+03,5.792269326683291553e+01,3.398715710723191933e+03,5.946011000000000000e+06
-2.116895442359249500e+03,1.136729222520107214e+02,3.393310991957104761e+03,5.979344000000000000e+06
-2.134731182795698714e+03,1.845833333333333428e+02,3.403510752688172033e+03,6.012677000000000000e+06
-2.154817490494296635e+03,2.529049429657794690e+02,3.405802281368821241e+03,6.046022000000000000e+06
-2.169250000000000000e+03,3.513207547169811278e+02,3.404896226415094134e+03,6.079355000000000000e+06
-2.197355932203389784e+03,4.429152542372881385e+02,3.406063559322034052e+03,6.112700000000000000e+06
-2.216161290322580498e+03,5.488387096774193878e+02,3.414333333333333485e+03,6.146011000000000000e+06
-2.236849999999999909e+03,6.902875000000000227e+02,3.438625000000000000e+03,6.179355000000000000e+06
-2.254800000000000182e+03,8.087599999999999909e+02,3.427639999999999873e+03,6.212677000000000000e+06
-2.279666666666666515e+03,8.606666666666666288e+02,3.442666666666666515e+03,6.246011000000000000e+06
-2.292652173913043498e+03,7.684347826086956275e+02,3.431913043478260988e+03,6.279344000000000000e+06
-2.330312500000000000e+03,6.765625000000000000e+02,3.425250000000000000e+03,6.312688000000000000e+06
-2.345096774193548299e+03,6.385806451612903629e+02,3.426225806451612698e+03,6.346022000000000000e+06
-2.377583333333333485e+03,5.508333333333333712e+02,3.414687500000000000e+03,6.379366000000000000e+06
-2.389082352941176396e+03,4.820117647058823422e+02,3.406611764705882251e+03,6.412677000000000000e+06
-2.407405797101449480e+03,4.520144927536231876e+02,3.395913043478260988e+03,6.446011000000000000e+06
-2.442535714285714221e+03,3.914553571428571672e+02,3.384848214285714221e+03,6.479344000000000000e+06
-2.459705882352940989e+03,3.535490196078431495e+02,3.384019607843137237e+03,6.512688000000000000e+06
-2.483679012345678984e+03,3.439012345679012128e+02,3.386135802469135797e+03,6.546022000000000000e+06
-2.510159999999999854e+03,3.310000000000000000e+02,3.361920000000000073e+03,6.579366000000000000e+06
-2.506245283018868122e+03,3.285471698113207708e+02,3.387094339622641655e+03,6.612677000000000000e+06
-2.525189189189189165e+03,3.742702702702702595e+02,3.380621621621621671e+03,6.646022000000000000e+06
-2.545310344827586050e+03,3.791379310344827331e+02,3.377896551724138135e+03,6.679355000000000000e+06
-2.575500000000000000e+03,3.520000000000000000e+02,3.396250000000000000e+03,6.712700000000000000e+06
